id,job_key,job_source_id,job_title,job_description,salary,job_url,anchor_clickout_attributes,id_external,company_name,company_url,poster_email,category_info,job_origin,address_1,address_2,city,state,zipcode,country,latitude,longitude,posted_date,open_in_iframe,nationwide,desc_has_html,content_hash,content_hash_at_stored,deletable,expire_date,created_at,updated_at
1850972,296c6ea212983cb341b2a99b,13,Gain Experience �?Join Our Sales Team,"Looking for experience, but want to build a career and make money at the same time? We offer one-on-one training, advancement opportunities, and you can earn up to $75,000 or more annually. We have local representative positions now open in your area for college graduates.<p>&nbsp;<b><br />Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b></b></p><p><b><br />Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b></b></p><p><b><br />Opportunity</b><b> Unlimited</b></p><p>Your opportunities with AIL are unlimited. You will have access to everything you need to succeed. This includes field training, one-on-one mentoring, and support to help you succeed. Management promotions are available within 60-90 days. We are looking for motivated individuals with a great attitude who are looking to jump-start their careers.</p><p><b><br />Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn up to $75,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p></p><p><b><br />Join Our Winning Team! </b></p><p>To join American Income혪s winning team, all you need is to be a recent college graduate, have good communication skills, a drive to succeed, and a desire to exceed your current earnings with a financially stable company. An entrepreneurial spirit and ambition can completely change your earning power. </p><p><b></b></p><p><b><br />For more information or to view success story testimonials visit us at: <a href=""http://www.ailcareers.com/"" rel=""nofollow"">www.AILcareers.com</a></b> </p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHM65Y675YDJ7WSZ4VH&siteid=jobsradar001,,JHM65Y675YDJ7WSZ4VH,American Income Life Insurance,,ACB1104@ailife.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Naples,FL,34102,US,26.132305,-81.798729,2014-08-02 00:00:00,1,0,1,-1543357679,-1543357679,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1850974,71dea1bef7478b41dbd7c633,13,Seeking Recent College Grads For Several Positions,"Are you looking for experience, but want to join a solid company where you can start building your career and make money at the same time? We offer one-on-one training, advancement opportunities and you can earn over $50,000 or more annually. We continue to grow and have local representative positions now open in your area for college graduates.<p><b>Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b>Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b>Unlimited Opportunity</b></p><p>Your opportunities with Liberty National are unlimited. Youll have access to everything you need to succeed, including valuable tools like laptop presentations, field training, one-on-one mentoring, and support to help you succeed. We are looking for college graduates with a great attitude and motivation to jump-start their careers.</p><p><b>Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn over $50,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b>Opportunity Of A Lifetime</b></p><p>With Liberty National, theres room for advancement. As a Liberty National Agent, your sales presentations is made via a laptop computer. We provide quality sales and leadership training �?a positive attitude and determination is everything you need to succeed. </p><p><b>For more information or to view success story testimonials visit us at:</b></p><p><b><a href=""http://www.lnlcareers.com/"" rel=""nofollow"">www.lnlcareers.com</a></b></p><p>&nbsp;</p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHL64J6JXKX0TRX8SWV&siteid=jobsradar001,,JHL64J6JXKX0TRX8SWV,Liberty National Life Insurance Company,,cb_lnl_cservice@torchmarkcorp.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Greenville,MS,38701,US,33.239601,-91.003155,2014-08-02 00:00:00,1,0,1,1236622185,1236622185,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1850983,49e4a226da501f4e998d358e,13,Seeking Recent College Grads For Several Positions,"Are you looking for experience, but want to join a solid company where you can start building your career and make money at the same time? We offer one-on-one training, advancement opportunities and you can earn over $50,000 or more annually. We continue to grow and have local representative positions now open in your area for college graduates.<p><b>Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b>Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b>Unlimited Opportunity</b></p><p>Your opportunities with Liberty National are unlimited. Youll have access to everything you need to succeed, including valuable tools like laptop presentations, field training, one-on-one mentoring, and support to help you succeed. We are looking for college graduates with a great attitude and motivation to jump-start their careers.</p><p><b>Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn over $50,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b>Opportunity Of A Lifetime</b></p><p>With Liberty National, theres room for advancement. As a Liberty National Agent, your sales presentations is made via a laptop computer. We provide quality sales and leadership training �?a positive attitude and determination is everything you need to succeed. </p><p><b>For more information or to view success story testimonials visit us at:</b></p><p><b><a href=""http://www.lnlcareers.com/"" rel=""nofollow"">www.lnlcareers.com</a></b></p><p>&nbsp;</p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHN11P60J1P9L0VRYFD&siteid=jobsradar001,,JHN11P60J1P9L0VRYFD,Liberty National Life Insurance Company,,cb_lnl_cservice@torchmarkcorp.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Charlotte,NC,28202,US,35.227646,-80.84375,2014-08-02 00:00:00,1,0,1,224897212,224897212,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1850992,02bd1ce908c9145c1ee93395,13,Seeking Recent College Grads For Several Positions,"Are you looking for experience, but want to join a solid company where you can start building your career and make money at the same time? We offer one-on-one training, advancement opportunities and you can earn over $50,000 or more annually. We continue to grow and have local representative positions now open in your area for college graduates.<p><b>Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b>Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b>Unlimited Opportunity</b></p><p>Your opportunities with Liberty National are unlimited. Youll have access to everything you need to succeed, including valuable tools like laptop presentations, field training, one-on-one mentoring, and support to help you succeed. We are looking for college graduates with a great attitude and motivation to jump-start their careers.</p><p><b>Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn over $50,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b>Opportunity Of A Lifetime</b></p><p>With Liberty National, theres room for advancement. As a Liberty National Agent, your sales presentations is made via a laptop computer. We provide quality sales and leadership training �?a positive attitude and determination is everything you need to succeed. </p><p><b>For more information or to view success story testimonials visit us at:</b></p><p><b><a href=""http://www.lnlcareers.com/"" rel=""nofollow"">www.lnlcareers.com</a></b></p><p>&nbsp;</p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHN0DJ6L53JB6WB4TZ3&siteid=jobsradar001,,JHN0DJ6L53JB6WB4TZ3,Liberty National Life Insurance Company,,cb_lnl_cservice@torchmarkcorp.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Tulsa,OK,74170,US,36.1537,-95.9926,2014-08-02 00:00:00,1,0,1,-116724026,-116724026,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1850998,98d22df0b0fe1896bacaaa5c,13,Seeking Recent College Grads For Several Positions,"Are you looking for experience, but want to join a solid company where you can start building your career and make money at the same time? We offer one-on-one training, advancement opportunities and you can earn over $50,000 or more annually. We continue to grow and have local representative positions now open in your area for college graduates.<p><b>Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b>Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b>Unlimited Opportunity</b></p><p>Your opportunities with Liberty National are unlimited. Youll have access to everything you need to succeed, including valuable tools like laptop presentations, field training, one-on-one mentoring, and support to help you succeed. We are looking for college graduates with a great attitude and motivation to jump-start their careers.</p><p><b>Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn over $50,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b>Opportunity Of A Lifetime</b></p><p>With Liberty National, theres room for advancement. As a Liberty National Agent, your sales presentations is made via a laptop computer. We provide quality sales and leadership training �?a positive attitude and determination is everything you need to succeed. </p><p><b>For more information or to view success story testimonials visit us at:</b></p><p><b><a href=""http://www.lnlcareers.com/"" rel=""nofollow"">www.lnlcareers.com</a></b></p><p>&nbsp;</p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHN1956RV7LB6H48GWL&siteid=jobsradar001,,JHN1956RV7LB6H48GWL,Liberty National Life Insurance Company,,cb_lnl_cservice@torchmarkcorp.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Charleston,SC,29401,US,32.777596,-79.941923,2014-08-02 00:00:00,1,0,1,1186356187,1186356187,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1851007,1790cc3b4af4389499efabf7,13,Gain Experience �?Join Our Sales Team,"Looking for experience, but want to build a career and make money at the same time? We offer one-on-one training, advancement opportunities, and you can earn up to $75,000 or more annually. We have local representative positions now open in your area for college graduates.<p>&nbsp;<b><br />Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b></b></p><p><b><br />Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b></b></p><p><b><br />Opportunity</b><b> Unlimited</b></p><p>Your opportunities with AIL are unlimited. You will have access to everything you need to succeed. This includes field training, one-on-one mentoring, and support to help you succeed. Management promotions are available within 60-90 days. We are looking for motivated individuals with a great attitude who are looking to jump-start their careers.</p><p><b><br />Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn up to $75,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b><br />Join Our Winning Team! </b></p><p>To join American Incomes winning team, all you need is to be a recent college graduate, have good communication skills, a drive to succeed, and a desire to exceed your current earnings with a financially stable company. An entrepreneurial spirit and ambition can completely change your earning power. </p><p><b></b></p><p><b><br />For more information or to view success story testimonials visit us at: <a href=""http://www.ailcareers.com/"" rel=""nofollow"">www.AILcareers.com</a></b> </p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHN0DH64VYGW41NX0V2&siteid=jobsradar001,,JHN0DH64VYGW41NX0V2,American Income Life Insurance,,ACB1104@ailife.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Quincy,IL,62301,US,39.929212,-91.392828,2014-08-02 00:00:00,1,0,1,-583391945,-583391945,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1851010,136a768753f2d4c1a4c0bba5,13,Seeking Recent College Grads For Several Positions,"Are you looking for experience, but want to join a solid company where you can start building your career and make money at the same time? We offer one-on-one training, advancement opportunities and you can earn over $50,000 or more annually. We continue to grow and have local representative positions now open in your area for college graduates.<p><b>Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b>Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b>Unlimited Opportunity</b></p><p>Your opportunities with Liberty National are unlimited. Youll have access to everything you need to succeed, including valuable tools like laptop presentations, field training, one-on-one mentoring, and support to help you succeed. We are looking for college graduates with a great attitude and motivation to jump-start their careers.</p><p><b>Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn over $50,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b>Opportunity Of A Lifetime</b></p><p>With Liberty National, theres room for advancement. As a Liberty National Agent, your sales presentations is made via a laptop computer. We provide quality sales and leadership training �?a positive attitude and determination is everything you need to succeed. </p><p><b>For more information or to view success story testimonials visit us at:</b></p><p><b><a href=""http://www.lnlcareers.com/"" rel=""nofollow"">www.lnlcareers.com</a></b></p><p>&nbsp;</p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHM1XF699F9BPS6JK6W&siteid=jobsradar001,,JHM1XF699F9BPS6JK6W,Liberty National Life Insurance Company,,cb_lnl_cservice@torchmarkcorp.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Chattanooga,TN,37402,US,35.046782,-85.314657,2014-08-02 00:00:00,1,0,1,-356916941,-356916941,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1851017,08936cc13f60a559ed783a76,13,Gain Experience �?Join Our Sales Team,"Looking for experience, but want to build a career and make money at the same time? We offer one-on-one training, advancement opportunities, and you can earn up to $75,000 or more annually. We have local representative positions now open in your area for college graduates.<p><b><br />Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b></b></p><p><b><br />Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b></b></p><p><b><br />Opportunity</b><b> Unlimited</b></p><p>Your opportunities with AIL are unlimited. You will have access to everything you need to succeed. This includes field training, one-on-one mentoring, and support to help you succeed. Management promotions are available within 60-90 days. We are looking for motivated individuals with a great attitude who are looking to jump-start their careers.</p><p><b><br />Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn up to $75,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b><br />Join Our Winning Team! </b></p><p>To join American Incomes winning team, all you need is to be a recent college graduate, have good communication skills, a drive to succeed, and a desire to exceed your current earnings with a financially stable company. An entrepreneurial spirit and ambition can completely change your earning power. </p><p><b></b></p><p><b><br />For more information or to view success story testimonials visit us at: <a href=""http://www.ailcareers.com/"" rel=""nofollow"">www.AILcareers.com</a></b> </p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHL5XK63PN83PTQKR1K&siteid=jobsradar001,,JHL5XK63PN83PTQKR1K,American Income Life Insurance,,ACB1104@ailife.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Gary,IN,46402,US,41.613476,-87.342944,2014-08-02 00:00:00,1,0,1,-138924799,-138924799,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1851023,906cbe69a52da72500ed1d5d,13,Seeking Recent College Grads For Several Positions,"Are you looking for experience, but want to join a solid company where you can start building your career and make money at the same time? We offer one-on-one training, advancement opportunities and you can earn over $50,000 or more annually. We continue to grow and have local representative positions now open in your area for college graduates.<p><b>Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b>Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b>Unlimited Opportunity</b></p><p>Your opportunities with Liberty National are unlimited. Youll have access to everything you need to succeed, including valuable tools like laptop presentations, field training, one-on-one mentoring, and support to help you succeed. We are looking for college graduates with a great attitude and motivation to jump-start their careers.</p><p><b>Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn over $50,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b>Opportunity Of A Lifetime</b></p><p>With Liberty National, theres room for advancement. As a Liberty National Agent, your sales presentations is made via a laptop computer. We provide quality sales and leadership training �?a positive attitude and determination is everything you need to succeed. </p><p><b>For more information or to view success story testimonials visit us at:</b></p><p><b><a href=""http://www.lnlcareers.com/"" rel=""nofollow"">www.lnlcareers.com</a></b></p><p>&nbsp;</p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHM2NH6VJPM8RDQTFXZ&siteid=jobsradar001,,JHM2NH6VJPM8RDQTFXZ,Liberty National Life Insurance Company,,cb_lnl_cservice@torchmarkcorp.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Dallas,TX,75201,US,32.787706,-96.79985,2014-08-02 00:00:00,1,0,1,-1699816865,-1699816865,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1851025,72e1a941134739e07217f1e0,13,Seeking Recent College Grads For Several Positions,"Are you looking for experience, but want to join a solid company where you can start building your career and make money at the same time? We offer one-on-one training, advancement opportunities and you can earn over $50,000 or more annually. We continue to grow and have local representative positions now open in your area for college graduates.<p><b>Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b>Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b>Unlimited Opportunity</b></p><p>Your opportunities with Liberty National are unlimited. Youll have access to everything you need to succeed, including valuable tools like laptop presentations, field training, one-on-one mentoring, and support to help you succeed. We are looking for college graduates with a great attitude and motivation to jump-start their careers.</p><p><b>Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn over $50,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b>Opportunity Of A Lifetime</b></p><p>With Liberty National, theres room for advancement. As a Liberty National Agent, your sales presentations is made via a laptop computer. We provide quality sales and leadership training �?a positive attitude and determination is everything you need to succeed. </p><p><b>For more information or to view success story testimonials visit us at:</b></p><p><b><a href=""http://www.lnlcareers.com/"" rel=""nofollow"">www.lnlcareers.com</a></b></p><p>&nbsp;</p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHL6KT608PYHYY1H3HB&siteid=jobsradar001,,JHL6KT608PYHYY1H3HB,Liberty National Life Insurance Company,,cb_lnl_cservice@torchmarkcorp.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Fort Worth,TX,76101,US,32.7254,-97.3208,2014-08-02 00:00:00,1,0,1,-1454426200,-1454426200,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1851027,838d989c805d361fb0478328,13,Gain Experience �?Join Our Sales Team,"Looking for experience, but want to build a career and make money at the same time? We offer one-on-one training, advancement opportunities, and you can earn up to $75,000 or more annually. We have local representative positions now open in your area for college graduates.<p><b><br />Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b></b></p><p><b><br />Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b></b></p><p><b><br />Opportunity</b><b> Unlimited</b></p><p>Your opportunities with AIL are unlimited. You will have access to everything you need to succeed. This includes field training, one-on-one mentoring, and support to help you succeed. Management promotions are available within 60-90 days. We are looking for motivated individuals with a great attitude who are looking to jump-start their careers.</p><p><b><br />Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn up to $75,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b><br />Join Our Winning Team! </b></p><p>To join American Incomes winning team, all you need is to be a recent college graduate, have good communication skills, a drive to succeed, and a desire to exceed your current earnings with a financially stable company. An entrepreneurial spirit and ambition can completely change your earning power. </p><p><b></b></p><p><b><br />For more information or to view success story testimonials visit us at: <a href=""http://www.ailcareers.com/"" rel=""nofollow"">www.AILcareers.com</a></b> </p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHL3016SBTQ62KZDLP8&siteid=jobsradar001,,JHL3016SBTQ62KZDLP8,American Income Life Insurance,,ACB1104@ailife.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Cedar Rapids,IA,52401,US,41.974698,-91.655401,2014-08-02 00:00:00,1,0,1,-134008580,-134008580,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1851028,17d1402e13345e402e328d76,13,Gain Experience �?Join Our Sales Team,"Looking for experience, but want to build a career and make money at the same time? We offer one-on-one training, advancement opportunities, and you can earn up to $75,000 or more annually. We have local representative positions now open in your area for college graduates.<p><b><br />Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b></b></p><p><b><br />Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b></b></p><p><b><br />Opportunity</b><b> Unlimited</b></p><p>Your opportunities with AIL are unlimited. You will have access to everything you need to succeed. This includes field training, one-on-one mentoring, and support to help you succeed. Management promotions are available within 60-90 days. We are looking for motivated individuals with a great attitude who are looking to jump-start their careers.</p><p><b><br />Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn up to $75,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b><br />Join Our Winning Team! </b></p><p>To join American Incomes winning team, all you need is to be a recent college graduate, have good communication skills, a drive to succeed, and a desire to exceed your current earnings with a financially stable company. An entrepreneurial spirit and ambition can completely change your earning power. </p><p><b></b></p><p><b><br />For more information or to view success story testimonials visit us at: <a href=""http://www.ailcareers.com/"" rel=""nofollow"">www.AILcareers.com</a></b> </p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHL5K36VHZ94JLLS7B3&siteid=jobsradar001,,JHL5K36VHZ94JLLS7B3,American Income Life Insurance,,ACB1104@ailife.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Des Moines,IA,50307,US,41.589,-93.6151,2014-08-02 00:00:00,1,0,1,906597366,906597366,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
1851035,6128d6175adaf345114634c4,13,Gain Experience �?Join Our Sales Team,"Looking for experience, but want to build a career and make money at the same time? We offer one-on-one training, advancement opportunities, and you can earn up to $75,000 or more annually. We have local representative positions now open in your area for college graduates.<p><b><br />Incentives</b></p><ul>    <li>Conventions and sales incentive trips    </li><li>Production awards &amp; other recognition opportunities    </li><li>Weekly bonuses and lifetime renewals    </li><li>Quality training    </li><li>Advancement opportunities based on performance </li></ul><p><b></b></p><p><b><br />Position Requirements</b></p><p>We are looking for motivated individuals who are graduating or recently graduated from college. While recession is in the news, we continue to expand our company. We offer our representatives quality training and support. Gain valuable experience that can benefit you for life, no matter where your career may take you.</p><p><b></b></p><p><b><br />Opportunity</b><b> Unlimited</b></p><p>Your opportunities with AIL are unlimited. You will have access to everything you need to succeed. This includes field training, one-on-one mentoring, and support to help you succeed. Management promotions are available within 60-90 days. We are looking for motivated individuals with a great attitude who are looking to jump-start their careers.</p><p><b><br />Higher Earnings</b></p><p>You can earn the money you deserve as a college graduate. Your income potential is unlimited!&nbsp;You have the potential to earn up to $75,000 or more annually. You control your work schedule! All it takes is drive and determination.&nbsp; </p><p><b><br />Join Our Winning Team! </b></p><p>To join American Incomes winning team, all you need is to be a recent college graduate, have good communication skills, a drive to succeed, and a desire to exceed your current earnings with a financially stable company. An entrepreneurial spirit and ambition can completely change your earning power. </p><p><b></b></p><p><b><br />For more information or to view success story testimonials visit us at: <a href=""http://www.ailcareers.com/"" rel=""nofollow"">www.AILcareers.com</a></b> </p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHL2QS71M7B8HMD1919&siteid=jobsradar001,,JHL2QS71M7B8HMD1919,American Income Life Insurance,,ACB1104@ailife.com,"admin-clerical,cashier,criminal justice,marketing,retail-sales-wholesale,technology,work from home",CareerBuilder.com,,,Wichita,KS,67202,US,37.686063,-97.334893,2014-08-02 00:00:00,1,0,1,-193201654,-193201654,0,2014-09-01 00:00:00,2014-01-06 20:01:09,2014-08-02 00:00:00
